<<<<<<< HEAD
SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,VL_APROVACAO_2017_SI_4,VL_APROVACAO_2019_SI_4,VL_APROVACAO_2021_SI_4,VL_INDICADOR_REND_2017,VL_INDICADOR_REND_2019,VL_INDICADOR_REND_2021,VL_NOTA_MATEMATICA_2017,VL_NOTA_MATEMATICA_2019,VL_NOTA_MATEMATICA_2021,VL_NOTA_PORTUGUES_2017,VL_NOTA_PORTUGUES_2019,VL_NOTA_PORTUGUES_2021,VL_NOTA_MEDIA_2017,VL_NOTA_MEDIA_2019,VL_NOTA_MEDIA_2021,VL_OBSERVADO_2017,VL_OBSERVADO_2019,VL_OBSERVADO_2021,VL_PROJECAO_2019,VL_PROJECAO_2021,RESULTADO_2019,RESULTADO_2021
PB,2509909.0,Natuba,25084526.0,ECIT FRANCISCO DE ALBUQUERQUE MONTENEGRO,Estadual,87,75.6,97.9,0.87589,0.760719,0.978805,247.08,262.38,ND,242.9,273.21,ND,3.795966,4.464597,-,3.3,3.4,,3.5,3.8,-0.10000000000000009,
PB,2510006.0,Nazarezinho,25014951.0,ECIEEM FRANCISCO AUGUSTO CAMPOS,Estadual,71,73.7,99.6,0.740598,0.741996,0.995968,251.83,270.57,239.12,241.49,264.74,244.9,3.841572,4.452828,3.714109,2.8,3.3,3.7,3.1,3.3,0.19999999999999973,0.40000000000000036
PB,2510105.0,Nova Floresta,25056620.0,ECI EEFM JOSE ROLDERICK DE OLIVEIRA,Estadual,86.4,62.9,98,0.872965,0.641604,0.983193,251.06,ND,ND,258.6,ND,ND,4.086895,-,-,3.6,,,3.8,4.0,,
PB,2510204.0,Nova Olinda,25025635.0,ECIT JOAO LEITE NETO,Estadual,87.8,92.7,100,0.893766,0.932365,1,250.17,281.93,265.4,238.77,278.92,261.16,3.777539,4.824654,4.326623,3.4,4.5,4.3,3.6,3.8,0.8999999999999999,0.5
PB,2510303.0,Nova Palmeira,25042351.0,ECI ANTONIO COELHO DANTAS,Estadual,93.7,98.4,100,0.934023,0.983471,1,291.4,298.98,282.73,283.58,295.8,281.37,5.02742,5.316815,4.872567,4.7,5.2,4.9,4.9,5.1,0.2999999999999998,-0.1999999999999993
PB,2510402.0,Olho d'Água,25025830.0,ECI EEM ANTONIO AVELINO DE ALMEIDA,Estadual,88.6,87.7,97.6,0.887766,0.880167,0.977744,247.23,233.09,ND,238.71,236.94,ND,3.735349,3.510256,-,3.3,3.1,,3.5,3.7,-0.3999999999999999,
PB,2510501.0,Olivedos,25056778.0,COL MUL MONSENHOR STANISLAU,Municipal,81.4,-,-,0.83727,-,-,ND,-,-,ND,-,-,-,-,-,-,,,,,,
PB,2510501.0,Olivedos,25120859.0,ESCOLA CIDADA INTEGRAL ESTADUAL MEDIO PROFESSORA MARIA JOSE COSTA DE ALBUQUERQUE,Estadual,-,92.1,100,-,0.906745,1,-,292.19,ND,-,292.7,ND,-,5.175043,-,-,4.7,,,4.9,,
PB,2510600.0,Ouro Velho,25046764.0,EEEFM NOSSA SRA DAS GRACAS,Estadual,85.5,96.8,100,0.842907,0.969195,1,ND,252.84,ND,ND,259.27,ND,-,4.121925,-,-,4.0,,,4.2,,
PB,2510659.0,Parari,25047469.0,EEEFM JAIRO AIRES CALUETE,Estadual,96,94.3,100,0.95897,0.948079,1,269.67,291.6,251.39,256.21,287.62,254.58,4.312493,5.090708,4.031351,4.1,4.8,4.0,4.4,4.6,0.39999999999999947,-0.5999999999999996
PB,2510709.0,Passagem,25020366.0,EEEM CONEGO MACHADO,Estadual,93.9,93.2,100,0.940088,0.929658,1,283.46,288.48,ND,268.73,281.67,ND,4.693598,4.957816,-,4.4,4.6,,4.6,4.8,0.0,
PB,2510808.0,Patos,25020650.0,EEEF CAIC DR ROMERO ABDON Q DA NOBREGA,Estadual,72.7,89.5,-,0.778355,0.893938,-,250.45,ND,-,242.66,ND,-,3.839705,-,-,3,,,3.2,3.4,,
PB,2510808.0,Patos,25020854.0,ECI DOUTOR DIONISIO DA COSTA,Estadual,78.9,94,100,0.733457,0.947169,1,ND,276.38,ND,ND,264.47,ND,-,4.530388,-,-,4.3,,,4.5,,
PB,2510808.0,Patos,25020889.0,EEEM LUCIA WANDERLEY DE FREITAS,Estadual,97,94.4,100,0.965892,0.940445,1,277.83,262.4,237.32,279.43,265.76,236.13,4.774705,4.353351,3.557541,4.6,4.1,3.6,4.8,5.0,-0.7000000000000002,-1.4
PB,2510808.0,Patos,25020900.0,EEEFM ANTONIA ARAUJO,Estadual,79.9,91.8,95.7,0.795895,0.915178,0.955379,ND,287.46,ND,ND,281.31,ND,-,4.938101,-,-,4.5,,,4.7,,
PB,2510808.0,Patos,25020927.0,ECI AUZENIR LACERDA,Estadual,74.6,89,99.5,0.749537,0.860408,0.993927,260.82,293.28,ND,252.7,289.76,ND,4.135651,5.14634,-,3.1,4.4,,3.3,3.5,1.1000000000000005,
PB,2510808.0,Patos,25020935.0,ECI MONSENHOR MANOEL VIEIRA,Estadual,94.5,97,99,0.943957,0.967085,0.991603,277.58,305.38,ND,271.77,302.63,ND,4.656523,5.508948,-,4.4,5.3,,4.6,4.8,0.7000000000000002,
PB,2510808.0,Patos,25020960.0,EEEF CORIOLANO DE MEDEIROS,Estadual,78.2,79.2,89.2,0.781705,0.794565,0.900329,ND,264.61,ND,ND,269.89,ND,-,4.446216,-,-,3.5,,,3.7,,
PB,2510808.0,Patos,25020986.0,EEEF RIO BRANCO,Estadual,85.8,89.3,99.1,0.866194,0.892108,0.99118,ND,ND,ND,ND,ND,ND,-,-,-,-,,,,,,
PB,2510808.0,Patos,25021427.0,ENE D EXPEDITO E DE OLIVEIRA,Estadual,-,-,75.4,-,-,0.733935,-,-,ND,-,-,ND,-,-,-,-,,,,,,
PB,2510808.0,Patos,25103563.0,EEEFM PROFESSOR JOSE GOMES ALVES,Estadual,76.3,76.7,90.9,0.76705,0.750525,0.907833,ND,255.75,ND,ND,262.51,ND,-,4.211299,-,-,3.2,,,3.4,,
PB,2510808.0,Patos,25130153.0,ECIT LYNALDO CAVALCANTI DE ALBUQUERQUE,Estadual,-,-,100,-,-,1,-,-,ND,-,-,ND,-,-,-,-,,,,,,
PB,2510808.0,Patos,25281925.0,IFPB - CAMPUS PATOS,Federal,87.6,94,90.4,0.910222,0.935236,0.90528,ND,323.61,ND,ND,316.41,ND,-,5.971275,-,-,5.6,,,5.8,,
PB,2510907.0,Paulista,25015320.0,ECIT FRANCISCO DE SA CAVALCANTE,Estadual,77.7,85.9,-,0.77534,0.868454,-,260.1,286.52,-,262.2,277.14,-,4.267754,4.862474,-,3.3,4.2,,3.5,3.7,0.7000000000000002,
PB,2510907.0,Paulista,25115219.0,EEEF PROFESSORA MARGARIDA MEDEIROS,Estadual,-,-,99.2,-,-,0.990835,-,-,ND,-,-,ND,-,-,-,-,,,,,,
PB,2511004.0,Pedra Branca,25031481.0,ECI EEM JOAO DE SOUSA PRIMO,Estadual,73.1,91.7,96.3,0.739415,0.918028,0.961014,ND,262.35,260.04,ND,259.36,267.77,-,4.25684,4.350294,-,3.9,4.2,,4.1,,0.10000000000000053
PB,2511103.0,Pedra Lavrada,25042661.0,ECI GRACILIANO FONTINI LORDAO,Estadual,94.8,96.2,100,0.960092,0.964663,1,265.52,288.52,278,257.41,285.54,282.41,4.272171,5.016312,4.821703,4.1,4.8,4.8,4.3,4.5,0.5,0.2999999999999998
PB,2511103.0,Pedra Lavrada,25153200.0,EEEM MATILDES DE MELO BURUTI,Estadual,69.2,69.3,100,0.622813,0.689935,1,263.44,ND,ND,265.96,ND,ND,4.370951,-,-,2.7,,,3.0,3.3,,
PB,2511202.0,Pedras de Fogo,25100696.0,ECI JOAO URSULO,Estadual,77.9,97.7,100,0.77664,0.971198,1,228.02,258.4,273.36,231.56,272.54,285.12,3.358509,4.398668,4.797104,2.6,4.3,4.8,2.8,3.0,1.5,1.7999999999999998
PB,2511202.0,Pedras de Fogo,25117521.0,EEEFM PROF GETULIO CESAR RODRIGUES GUEDES,Estadual,76.9,90.2,100,0.768687,0.911772,1,ND,241.94,ND,ND,248.39,ND,-,3.805961,-,-,3.5,,,3.7,,
PB,2511301.0,Piancó,25027026.0,ECIT ESTADUAL SANTO ANTONIO,Estadual,65.6,86.6,95.4,0.666298,0.891401,0.954715,ND,251.28,ND,ND,257.22,ND,-,4.069327,-,-,3.6,,,3.8,,
PB,2511400.0,Picuí,25043269.0,EEEM SEVERINO GREGORIO DANTAS,Estadual,73.1,90,97.1,0.731704,0.916593,0.97498,263.44,270.77,ND,251.48,268.07,ND,4.154185,4.505488,-,3,4.1,,3.2,3.5,0.8999999999999995,
PB,2511400.0,Picuí,25043277.0,ECIT ESTADUAL PROFESSOR LORDAO,Estadual,89.1,92.9,99.6,0.887909,0.935926,0.996306,269.32,295.57,ND,263.44,305.71,ND,4.415811,5.417275,-,3.9,5.1,,4.1,4.4,1.0,
PB,2511400.0,Picuí,25115723.0,EEEFM FELIPE TIAGO GOMES,Estadual,65.4,82.7,89.9,0.659147,0.846688,0.898814,254.98,276.56,262.77,259.92,276.02,264.93,4.161712,4.70582,4.346122,2.7,4.0,3.9,2.9,3.2,1.1,0.6999999999999997
PB,2511400.0,Picuí,25283928.0,IFPB - CAMPUS PICUI,Federal,-,94.5,85.7,-,0.953414,0.860174,-,ND,ND,-,ND,ND,-,-,-,-,,,,,,
PB,2511509.0,Pilar,25089250.0,ECI EEM JOSE LINS DO REGO,Estadual,73.2,73.4,100,0.746297,0.720505,1,239.94,247.15,ND,249.08,259.42,ND,3.788201,4.044255,-,2.8,2.9,,3.0,3.2,-0.10000000000000009,
PB,2511608.0,Pilões,25065726.0,ECI EEFM ANTONIETA CORREIA DE MENEZES,Estadual,83.4,83.9,99.7,0.843579,0.841178,0.996982,235.63,238.86,ND,233.83,241.53,ND,3.499373,3.660008,-,3,3.1,,3.2,3.4,-0.10000000000000009,
PB,2511707.0,Pilõezinhos,25070088.0,EEEFM SILVIO PORTO,Estadual,86.4,80.5,97.3,0.862503,0.81702,0.974214,ND,262.88,236.77,ND,264.15,239.68,-,4.33599,3.60296,-,3.5,3.5,,3.8,,-0.2999999999999998
PB,2511806.0,Pirpirituba,25070290.0,EEEF MONS WALFREDO LEAL,Estadual,-,93.8,97.9,-,0.942647,0.978608,-,240.64,ND,-,248.39,ND,-,3.787703,-,-,3.6,,,3.8,,
PB,2511806.0,Pirpirituba,25070312.0,ECI AUGUSTO DE ALMEIDA,Estadual,96,73.2,98.4,0.960494,0.759708,0.984885,ND,ND,ND,ND,ND,ND,-,-,-,-,,,,,,
PB,2511905.0,Pitimbu,25101072.0,EEEFM DR JOAO GONCALVES,Estadual,51.2,67.6,87.4,0.529167,0.686729,0.875018,ND,ND,ND,ND,ND,ND,-,-,-,-,,,,,,
PB,2511905.0,Pitimbu,25101099.0,ECIT DURVAL GUEDES,Estadual,88,81.6,100,0.891103,0.823778,1,224.05,256.92,ND,237.99,265.6,ND,3.399008,4.273989,-,3,3.5,,3.2,3.5,0.2999999999999998,
PB,2512002.0,Pocinhos,25057146.0,ECI EEM ANTONIO GALDINO FILHO,Estadual,75,93.7,100,0.765715,0.943207,1,259.07,280.18,251.27,263.96,288.23,259.8,4.279635,4.939447,4.107809,3.3,4.7,4.1,3.5,3.7,1.2000000000000002,0.39999999999999947
PB,2512036.0,Poço Dantas,25012940.0,ECI EEM JOSE NILSON SANTIAGO,Estadual,79.3,82.3,95.2,0.799842,0.826099,0.957823,ND,265.64,ND,ND,271.65,ND,-,4.48703,-,-,3.7,,,3.9,,
PB,2512077.0,Poço de José de Moura,25005995.0,ECI PROFESSORA FRANCISCA FONSECA MATIAS,Estadual,84.2,94,100,0.844655,0.93374,1,ND,267.92,ND,ND,279.18,ND,-,4.631777,-,-,4.3,,,4.5,,
PB,2512101.0,Pombal,25015869.0,ECITEEFM MONSENHOR VICENTE FREITAS,Estadual,97.8,93.4,99.3,0.976851,0.934825,0.992634,289.2,304.24,276.79,292.08,308.25,280.09,5.123767,5.577069,4.769978,5,5.2,4.7,5.2,5.4,0.0,-0.7000000000000002
PB,2512101.0,Pombal,25015885.0,EEEFM JOAO DA MATA,Estadual,82.6,87.4,100,0.851491,0.884342,1,ND,257.35,ND,ND,262.34,ND,-,4.231226,-,-,3.7,,,4.0,,
PB,2512101.0,Pombal,25015893.0,EEEFM ARRUDA CAMARA,Estadual,87.6,95.1,100,0.873368,0.953706,1,ND,291.94,ND,ND,293.83,ND,-,5.188448,-,-,4.9,,,5.2,,
PB,2512101.0,Pombal,25118560.0,EEEFM JOANA IVONILDES BANDEIRA,Estadual,-,-,100,-,-,1,-,-,262.55,-,-,268.91,-,-,4.402613,-,,4.4,,,,
PB,2512200.0,Prata,25046950.0,ECIT FRANCISCO DE ASSIS GONZAGA,Estadual,75.5,88.2,95.5,0.800323,0.897714,0.96082,271.46,272.43,ND,273.72,287.8,ND,4.599759,4.824162,-,3.7,4.3,,3.9,4.1,0.3999999999999999,
PB,2512309.0,Princesa Isabel,25036300.0,EEEFN GAMA E MELO,Estadual,55,57.9,99.6,0.548256,0.537901,0.996982,238.99,258.92,232.22,242.23,264.91,240.2,3.672313,4.29175,3.546839,2,2.3,3.5,2.6,2.8,-0.30000000000000027,0.7000000000000002
PB,2512309.0,Princesa Isabel,25036335.0,ECI NOSSA SENHORA DO BOM CONSELHO,Estadual,88.8,86.7,92.2,0.907029,0.860164,0.928109,281.99,290.98,ND,277.98,285.32,ND,4.811425,5.047569,-,4.4,4.3,,4.6,4.8,-0.2999999999999998,
PB,2512309.0,Princesa Isabel,25282930.0,IFPB - CAMPUS PRINCESA ISABEL,Federal,82.3,93.8,73.8,0.867991,0.937036,0.752574,ND,288.21,ND,ND,279.66,ND,-,4.923934,-,-,4.6,,,4.8,,
PB,2512408.0,Puxinanã,25078550.0,ECI PLINIO LEMOS,Estadual,86.5,-,100,0.869361,-,1,234.75,-,ND,251.96,-,ND,3.758421,-,-,3.3,,,3.5,3.7,,
PB,2512408.0,Puxinanã,25078569.0,EEEF SEVERIANO PEDRO DO NASCIMENTO,Estadual,81.8,77.8,98.7,0.827751,0.777352,0.990835,ND,281,258.03,ND,280.28,263.73,-,4.831952,4.261585,-,3.8,4.2,,4.0,,0.20000000000000018
PB,2512408.0,Puxinanã,25078577.0,EEEFM CONEGO ANTONIO GALDINO,Estadual,-,81.8,98.6,-,0.815147,0.9853,-,254.94,244.64,-,254.3,249.36,-,4.077018,3.858403,-,3.3,3.8,,3.5,,0.2999999999999998
PB,2512507.0,Queimadas,25078992.0,ECIT FRANCISCO ERNESTO DO REGO,Estadual,70.9,66.2,89.2,0.710062,0.659804,0.890995,ND,259.06,ND,ND,260.95,ND,-,4.234435,-,-,2.8,,,3.0,,
PB,2512507.0,Queimadas,25079115.0,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MEDIO E EJA JOSE TAVARES,Estadual,-,-,100,-,-,1,-,-,261.8,-,-,256.99,-,-,4.213636,-,,4.2,,,,
PB,2512507.0,Queimadas,25126415.0,EEEFM TEREZA ALVES DE MOURA,Estadual,68,68.2,99.8,0.660615,0.708752,0.997319,ND,272.9,ND,ND,270.63,ND,-,4.573727,-,-,3.2,,,3.5,,
PB,2512606.0,Quixaba,25022059.0,ECIEEM HERCULANO PEREIRA,Estadual,85.2,100,96.7,0.851531,1,0.96595,ND,219.77,ND,ND,218.87,ND,-,3.052669,-,-,3.1,,,3.3,,
PB,2512705.0,Remígio,25057820.0,ECIT JOSE BRONZEADO SOBRINHO,Estadual,66.7,84.4,98.5,0.677504,0.826775,0.986566,ND,267,ND,ND,286.15,ND,-,4.723197,-,-,3.9,,,4.1,,
PB,2512705.0,Remígio,25057839.0,EEEFM DR CUNHA LIMA,Estadual,-,54.8,98.7,-,0.559602,0.988316,-,ND,ND,-,ND,ND,-,-,-,-,,,,,,
PB,2512721.0,Pedro Régis,25086324.0,EEEFM MARGARIDA DIAS,Estadual,83.1,77.3,100,0.834874,0.774376,1,247.35,ND,ND,250.85,ND,ND,3.918771,-,-,3.3,,,3.5,3.7,,
PB,2512747.0,Riachão,25058991.0,EEEFM PEDRO RIBEIRO DE LIMA,Estadual,89.7,79.7,93.1,0.893828,0.796123,0.924041,241.7,ND,ND,252.82,ND,ND,3.868908,-,-,3.5,,,3.7,3.9,,
PB,2512754.0,Riachão do Bacamarte,25081349.0,EEEFM ADAUTO CABRAL DE VASCONCELOS,Estadual,79.9,80.1,96.6,0.824667,0.802392,0.966079,ND,244.38,ND,ND,269.36,ND,-,4.154153,-,-,3.3,,,3.5,,
PB,2512762.0,Riachão do Poço,25089838.0,ECI EEFM RIACHAO DO POCO,Estadual,60.8,66.5,99.5,0.564593,0.680061,0.996306,242.94,262.82,ND,242.42,265.1,ND,3.730635,4.349369,-,2.1,3.0,,2.6,2.8,0.3999999999999999,
PB,2512788.0,Riacho de Santo Antônio,25051660.0,ECI ANA FERREIRA DA COSTA,Estadual,80,86.4,-,0.799959,0.85173,-,269.7,304.74,-,267.55,298.72,-,4.482675,5.441427,-,3.6,4.6,,3.8,4.0,0.7999999999999998,
PB,2512804.0,Riacho dos Cavalos,25003410.0,ECIT EEM DANIEL CARNEIRO,Estadual,80.2,92.5,99.4,0.810192,0.923696,0.993927,264.81,260.98,ND,256.82,267.1,ND,4.253367,4.353467,-,3.4,4.0,,3.7,3.9,0.2999999999999998,
PB,2512903.0,Rio Tinto,25087860.0,ECITE LUIZ GONZAGA BURITY,Estadual,72.4,89.9,94.4,0.726139,0.90037,0.94367,ND,270.91,ND,ND,298.65,ND,-,4.965238,-,-,4.5,,,4.7,,
PB,2512903.0,Rio Tinto,25087878.0,EEIEFM GUILHERME DA SILVEIRA,Estadual,76.9,76.5,100,0.60009,0.766768,1,ND,265.47,223.48,ND,270.37,246.61,-,4.465481,3.520045,-,3.4,3.5,,3.6,,-0.10000000000000009
PB,2512903.0,Rio Tinto,25087894.0,EEIEFM DR JOSE LOPES RIBEIRO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
PB,2512903.0,Rio Tinto,25087908.0,EEEFM FREDERICO LUNDGREN,Estadual,-,85.6,100,-,0.856574,1,-,ND,ND,-,ND,ND,-,-,-,-,,,,,,
PB,2512903.0,Rio Tinto,25088220.0,EEIEF CACIQUE DOMINGOS BARBOSA DOS SANTOS,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
PB,2513000.0,Salgadinho,25038796.0,ESCOLA CIDADA INTEGRAL ESTADUAL DE ENSINO MEDIO DR FENELON NOBREGA,Estadual,91.5,92.4,93.8,0.92334,0.927532,0.942911,254.69,261.4,ND,265.04,264.92,ND,4.234286,4.326731,-,3.9,4.0,,4.1,4.3,-0.09999999999999964,
PB,2513109.0,Salgado de São Félix,25082922.0,ECI ANA RIBEIRO,Estadual,77.8,86.1,99.5,0.758043,0.868425,0.994949,ND,235.27,ND,ND,258.52,ND,-,3.863928,-,-,3.4,,,3.6,,
PB,2513109.0,Salgado de São Félix,25082949.0,EEEFM ARNALDO MAROJA,Estadual,75.2,85.9,94.1,0.747573,0.86208,0.945527,ND,ND,ND,ND,ND,ND,-,-,-,-,,,,,,
PB,2513109.0,Salgado de São Félix,25082957.0,EEEFM DE DOIS RIACHOS,Estadual,90.8,-,-,0.896679,-,-,237.71,-,-,260.17,-,-,3.922898,-,-,3.5,,,3.7,4.0,,
PB,2513158.0,Santa Cecília,25084992.0,ECI EEM ANTONIO FRANCISCO GOMES,Estadual,64.5,70.9,98.7,0.655811,0.716108,0.987569,238.2,252.01,242.17,238.34,258.73,245.41,3.602984,4.102184,3.764581,2.4,2.9,3.7,2.6,2.8,0.2999999999999998,0.9000000000000004
PB,2513208.0,Santa Cruz,25017080.0,ECIT EEFM VALDEMIRO WANDERLEY DE OLIVEIRA,Estadual,81.2,58.9,98.7,0.82217,0.572564,0.989449,253.1,307.57,270.89,255.11,295.99,271.27,4.063301,5.440306,4.555077,3.3,3.1,4.5,3.6,3.8,-0.5,0.7000000000000002
PB,2513307.0,Santa Helena,25009923.0,EEEFM PROF JOSE BENTO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
PB,2513307.0,Santa Helena,25009931.0,ECI ELAINE SOARES BRASILEIRO,Estadual,83.7,96.8,100,0.851252,0.963135,1,259.62,288.07,281.22,276.47,288.89,292.55,4.474635,5.060142,5.018724,3.8,4.9,5.0,4.0,4.2,0.9000000000000004,0.7999999999999998
PB,2513356.0,Santa Inês,25028103.0,EEEFM ENEAS LEITE,Estadual,91.4,92.2,93.8,0.926698,0.924252,0.933165,248.95,ND,ND,251.71,ND,ND,3.954117,-,-,3.7,,,3.9,4.1,,
PB,2513406.0,Santa Luzia,25039032.0,ECITE PADRE JERONIMO LAUWEN,Estadual,76.8,82.1,99.5,0.775153,0.81251,0.993927,ND,257.98,ND,ND,261.39,ND,-,4.225853,-,-,3.4,,,3.6,,
PB,2513406.0,Santa Luzia,25130552.0,IFPB - CAMPUS SANTA LUZIA,Federal,-,-,87.9,-,-,0.867448,-,-,ND,-,-,ND,-,-,-,-,,,,,,
PB,2513505.0,Santana de Mangueira,25031783.0,ECIT EEFM PRESIDENTE KENNEDY,Estadual,88.7,87.7,100,0.890006,0.890021,1,ND,244.56,ND,ND,245.47,ND,-,3.799046,-,-,3.4,,,3.6,,
PB,2513604.0,Santana dos Garrotes,25027174.0,EEEF DOUTOR FELIZARDO TEOTONIO DANTAS,Estadual,67.4,92.3,-,0.673365,0.923201,-,ND,274.03,-,ND,266.14,-,-,4.522382,-,-,4.2,,,4.4,,
PB,2513604.0,Santana dos Garrotes,25027190.0,ECI EEM DOUTOR FELIZARDO LEITE,Estadual,-,-,100,-,-,1,-,-,ND,-,-,ND,-,-,-,-,,,,,,
PB,2513653.0,Joca Claudino,25012932.0,EEEFM SAO JOSE OPERARIO,Estadual,80.6,89.5,99,0.786759,0.884939,0.993585,223.31,ND,243.85,217.94,ND,260.62,3.088465,-,4.015871,2.4,,4.0,2.6,2.8,,1.2000000000000002
PB,2513703.0,Santa Rita,25099116.0,ECIT PROFESSOR LUIS DE AZEVEDO SOARES,Estadual,62.3,92.5,100,0.615628,0.932841,1,ND,263.65,ND,ND,279.26,ND,-,4.573003,-,-,4.3,,,4.5,,
PB,2513703.0,Santa Rita,25099124.0,EEEFM FRANCISCO LEOCADIO RIBEIRO COUTINHO,Estadual,58.2,77.9,96.6,0.587891,0.78282,0.966044,ND,ND,ND,ND,ND,ND,-,-,-,-,,,,,,
PB,2513703.0,Santa Rita,25099159.0,ECIT ENEAS CARVALHO,Estadual,67.1,85.9,96,0.675243,0.865944,0.959994,ND,ND,ND,ND,ND,ND,-,-,-,-,,,,,,
PB,2513703.0,Santa Rita,25099175.0,ECIT MARIA HONORINA SANTIAGO,Estadual,64.8,72.5,88,0.649174,0.728131,0.881163,ND,ND,ND,ND,ND,ND,-,-,-,-,,,,,,
PB,2513703.0,Santa Rita,25099256.0,ECI EEFM MARIA DE LOURDES ARAUJO,Estadual,73.9,84,100,0.741547,0.841979,1,ND,ND,ND,ND,ND,ND,-,-,-,-,,,,,,
PB,2513703.0,Santa Rita,25099299.0,EEEFM CARLOS CHAGAS,Estadual,82,85.8,94.7,0.821375,0.85484,0.949157,ND,ND,ND,ND,ND,ND,-,-,-,-,,,,,,
PB,2513703.0,Santa Rita,25099507.0,ENEEFM ANISIO PEREIRA BORGES,Estadual,56.4,76.5,89.5,0.581939,0.784246,0.932443,ND,236.57,ND,ND,244.45,ND,-,3.671558,-,-,2.9,,,3.1,,
PB,2513703.0,Santa Rita,25099957.0,EEEFM DE FORTE VELHO,Estadual,54.9,81,-,0.538549,0.788674,-,ND,ND,-,ND,ND,-,-,-,-,-,,,,,,
PB,2513703.0,Santa Rita,25116762.0,EEEFM LUIZ RIBEIRO LIMEIRA,Estadual,-,65.6,100,-,0.693575,1,-,ND,ND,-,ND,ND,-,-,-,-,,,,,,
PB,2513703.0,Santa Rita,25128418.0,ECI HELINTON SANTANA,Estadual,-,94.9,-,-,0.950093,-,-,ND,-,-,ND,-,-,-,-,-,,,,,,
PB,2513703.0,Santa Rita,25128590.0,IFPB - CAMPUS SANTA RITA,Federal,-,95.5,85,-,0.95374,0.849679,-,ND,294.62,-,ND,305.61,-,-,5.402436,-,,4.6,,,,
PB,2513802.0,Santa Teresinha,25022296.0,ECI PROFESSOR JOAO NOBERTO,Estadual,89.2,95.7,96.8,0.890225,0.957135,0.972203,255.22,267.3,ND,253.08,264.25,ND,4.062688,4.399566,-,3.6,4.2,,3.8,4.1,0.40000000000000036,
PB,2513851.0,Santo André,25054023.0,ECI PROFESSORA NEIR ALVES PORTO,Estadual,76.5,77.9,100,0.761393,0.703242,1,261.6,275.4,ND,267.01,274.04,ND,4.360827,4.659887,-,3.3,3.3,,3.5,3.8,-0.20000000000000018,
PB,2513901.0,São Bento,25003844.0,EEEFM JOAO SILVEIRA GUIMARAES,Estadual,80.3,77.2,70.9,0.809252,0.753573,0.713318,268.16,261.65,ND,260.66,257.31,ND,4.357902,4.21632,-,3.5,3.2,,3.7,4.0,-0.5,
PB,2513901.0,São Bento,25129287.0,ESCOLA CIDADA INTEGRAL TECNICA ESTADUAL DE SAO BENTO,Estadual,-,95.4,99.7,-,0.955491,0.997319,-,300.37,ND,-,287.39,ND,-,5.21044,-,-,5.0,,,5.2,,
PB,2513927.0,São Bentinho,25016105.0,ECI EEM DEPUTADO LEVI OLIMPIO FERREIRA,Estadual,91.7,82.8,100,0.931319,0.816542,1,258.67,283.91,270.65,241.6,281.47,271.32,3.939286,4.890637,4.552455,3.7,4.0,4.6,3.9,4.1,0.10000000000000009,0.5
PB,2513943.0,São Domingos do Cariri,25053493.0,ECIT FRANCISCO DEODATO DO NASCIMENTO,Estadual,95.8,93.9,-,0.937359,0.913146,-,278.78,298.91,-,279.86,290.97,-,4.794485,5.243527,-,4.5,4.8,,4.7,4.9,0.09999999999999964,
PB,2513943.0,São Domingos do Cariri,25053647.0,E M E F JOAO MARTINS DOS SANTOS,Municipal,76.2,85.7,89.5,0.772824,0.848573,0.892006,303.95,312.43,290.77,298.75,302.98,290.43,5.43078,5.613205,5.121117,4.2,4.8,4.6,4.4,4.6,0.39999999999999947,0.0
PB,2513968.0,São Domingos,25016164.0,ECIT CICERO SEVERO LOPES,Estadual,96.7,91.1,100,0.975891,0.920628,1,272.42,272.68,256.03,274.68,279.95,271.03,4.627614,4.710158,4.342777,4.5,4.3,4.3,4.7,4.9,-0.40000000000000036,-0.6000000000000005
PB,2513984.0,São Francisco,25019597.0,ECIEEM DORGIVAL SILVEIRA,Estadual,95.6,84,100,0.966951,0.827288,1,ND,266.96,260.31,ND,268.75,269.84,-,4.462156,4.385075,-,3.7,4.4,,3.9,,0.5000000000000004
PB,2514008.0,São João do Cariri,25054180.0,ECI JORNALISTA JOSE LEAL RAMOS,Estadual,88.7,94.4,100,0.894402,0.945847,1,249.85,260.58,264.32,257.57,268.79,268.16,4.054482,4.373148,4.416245,3.6,4.1,4.4,3.8,4.1,0.2999999999999998,0.3000000000000007
PB,2514107.0,São João do Tigre,25047116.0,EEEFM MARIO OLIVEIRA CHAVES,Estadual,90.8,92.1,100,0.905108,0.925923,1,243.72,252.39,ND,226.57,250.12,ND,3.504314,3.978629,-,3.2,3.7,,3.4,3.6,0.30000000000000027,
PB,2514206.0,São José da Lagoa Tapada,25017438.0,ECIEEFM ANTONIO GREGORIO DE LACERDA,Estadual,82.7,93.9,100,0.835476,0.92872,1,233,246.5,268.08,231.77,244.97,260.3,3.431597,3.818808,4.351389,2.9,3.5,4.4,3.1,3.3,0.3999999999999999,1.1000000000000005
