<<<<<<< HEAD
SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,VL_APROVACAO_2017_SI_4,VL_APROVACAO_2019_SI_4,VL_APROVACAO_2021_SI_4,VL_INDICADOR_REND_2017,VL_INDICADOR_REND_2019,VL_INDICADOR_REND_2021,VL_NOTA_MATEMATICA_2017,VL_NOTA_MATEMATICA_2019,VL_NOTA_MATEMATICA_2021,VL_NOTA_PORTUGUES_2017,VL_NOTA_PORTUGUES_2019,VL_NOTA_PORTUGUES_2021,VL_NOTA_MEDIA_2017,VL_NOTA_MEDIA_2019,VL_NOTA_MEDIA_2021,VL_OBSERVADO_2017,VL_OBSERVADO_2019,VL_OBSERVADO_2021,VL_PROJECAO_2017,VL_PROJECAO_2019,VL_PROJECAO_2021,RESULTADO_2017,RESULTADO_2019,RESULTADO_2021
PB,2510808.0,Patos,25021745.0,CIEP I DR JOSE GENUINO-NAPOLEAO NOBREGA,Municipal,69.6,71.7,85.9,0.700177,0.719398,0.867425,242.86,253,ND,241.55,240.9,ND,4.740167,4.898333,-,3.3,3.5,,4.0,4.2,4.5,-0.7000000000000002,-0.7000000000000002,
PB,2510808.0,Patos,25021869.0,INST DR JOAO TAVARES,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.0,4.3,4.5,,,
PB,2510808.0,Patos,25022032.0,EMEF JOSE PERMINIO WANDERLEY,Municipal,90.8,87.3,100,0.909854,0.87667,1,240.25,261.99,ND,244.36,249.89,ND,4.7435,5.198,-,4.3,4.6,,4.9,5.2,5.4,-0.6000000000000005,-0.6000000000000005,
PB,2510808.0,Patos,25102669.0,INST EDUC DR DIONISIO COSTA,Municipal,89.5,86.1,94.3,0.891975,0.867233,0.942001,231.94,257.92,ND,245.13,258.09,ND,4.617833,5.266833,-,4.1,4.6,,5.0,5.2,5.5,-0.9000000000000004,-0.6000000000000005,
PB,2510808.0,Patos,25103563.0,EEEFM PROFESSOR JOSE GOMES ALVES,Estadual,76.1,77.5,100,0.716547,0.713914,1,241.49,ND,ND,234.48,ND,ND,4.5995,-,-,3.3,,,3.5,3.8,4.0,-0.20000000000000018,,
PB,2510808.0,Patos,25130870.0,EMEF SADY E AGABA,Municipal,-,87.7,93.1,-,0.889642,0.934402,-,248.75,242.74,-,236.52,248.51,-,4.7545,4.854167,,4.2,4.5,,,4.5,,,0.0
PB,2510907.0,Paulista,25015320.0,ECIT FRANCISCO DE SA CAVALCANTE,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.5,4.7,5.0,,,
PB,2510907.0,Paulista,25015575.0,EMEF JOSE JERONIMO NETO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.8,4.0,4.3,,,
PB,2510907.0,Paulista,25015648.0,EMEF PEDRO MARQUES DE MEDEIROS,Municipal,98,96.1,96.7,0.980361,0.961846,0.961995,261.19,282.33,256.45,274.94,267.25,256.5,5.602167,5.826333,5.215833,5.5,5.6,5.0,4.3,4.6,4.9,1.2000000000000002,1.0,0.09999999999999964
PB,2510907.0,Paulista,25015796.0,EMEF OTACILIO TOME,Municipal,75.9,81,-,0.756376,0.820494,-,ND,228.77,-,ND,227.2,-,-,4.266167,-,,3.5,,,,3.7,,,
PB,2510907.0,Paulista,25115219.0,EEEF PROFESSORA MARGARIDA MEDEIROS,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.8,4.1,4.4,,,
PB,2510907.0,Paulista,25248928.0,EMEF CANDIDO DE ASSIS QUEIROGA,Municipal,83.8,92.3,98,0.837865,0.9224,0.978684,252.53,263.98,257.23,251.92,258.17,256.42,5.074167,5.369167,5.2275,4.3,5.0,5.1,5.0,5.3,5.5,-0.7000000000000002,-0.2999999999999998,-0.40000000000000036
PB,2511004.0,Pedra Branca,25031481.0,ECI EEM JOAO DE SOUSA PRIMO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.3,3.6,3.9,,,
PB,2511004.0,Pedra Branca,25031511.0,EEEF MEDIO E EJA RAIMUNDO EPAMINONDAS DE SOUSA,Estadual,88.6,74.4,98.1,0.882495,0.69872,0.980112,240.37,ND,232.64,209.45,ND,245.38,4.163667,-,4.633667,3.7,,4.5,,3.9,4.2,,,0.2999999999999998
PB,2511004.0,Pedra Branca,25031600.0,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA LAURA DE SOUSA OLIVEIRA,Municipal,81.9,79.9,100,0.824025,0.792646,1,252.48,257.78,224.71,256.76,252.93,221.7,5.154,5.1785,4.106833,4.2,4.1,4.1,3.7,4.0,4.2,0.5,0.09999999999999964,-0.10000000000000053
PB,2511103.0,Pedra Lavrada,25042661.0,ECI GRACILIANO FONTINI LORDAO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2511103.0,Pedra Lavrada,25042726.0,EMEF SANTA ANA DE ALBUQUERQUE,Municipal,99.1,86.4,98.4,0.992066,0.867319,0.981394,242.8,260.18,242.21,247.27,265.58,241.71,4.8345,5.429333,4.732,4.8,4.7,4.6,5.0,5.2,5.5,-0.20000000000000018,-0.5,-0.9000000000000004
PB,2511103.0,Pedra Lavrada,25042998.0,EMEF Mª ELENITA VASCONCELOS CARVALHO,Municipal,84.7,77.7,93.6,0.837287,0.777697,0.937443,260.12,266.19,257.32,258.8,260.31,254.25,5.315333,5.441667,5.192833,4.5,4.2,4.9,4.0,4.3,4.6,0.5,-0.09999999999999964,0.3000000000000007
PB,2511202.0,Pedras de Fogo,25100670.0,COL MUL WALDECYR C DE ARAUJO PEREIRA,Municipal,78.8,75.6,98.5,0.787159,0.714642,0.984371,249.1,252.21,237.69,256.05,245.36,236.84,5.085833,4.9595,4.5755,4.0,3.5,4.5,3.7,4.0,4.3,0.2999999999999998,-0.5,0.20000000000000018
PB,2511202.0,Pedras de Fogo,25100696.0,ECI JOAO URSULO,Estadual,59,91.8,100,0.592534,0.919292,1,ND,256.58,245.71,ND,260.56,256.51,-,5.285667,5.037,,4.9,5.0,3.8,4.1,4.4,,0.8000000000000007,0.5999999999999996
PB,2511202.0,Pedras de Fogo,25100807.0,ESCOLA MUNICIPAL JACIRA DE SOUZA CESAR,Municipal,87.3,75.2,95.9,0.891559,0.760888,0.959435,234.18,229.95,237.41,241.89,229.03,231.79,4.601167,4.316333,4.486667,4.1,3.3,4.3,3.4,3.7,4.0,0.6999999999999997,-0.40000000000000036,0.2999999999999998
PB,2511202.0,Pedras de Fogo,25100920.0,GR ESC MUL JOAQUIM FERREIRA BARROS,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2511202.0,Pedras de Fogo,25100998.0,ESCOLA MUNICIPAL EPITACIO PESSOA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.0,4.2,4.5,,,
PB,2511202.0,Pedras de Fogo,25111957.0,ESC MUNICIPAL DE ENSINO FUNDAMENTAL EDGAR GUEDES DA SILVA,Municipal,80.8,78.6,100,0.798987,0.785478,1,232.17,238.93,232.1,249.3,234.71,233.48,4.691167,4.560667,4.426333,3.7,3.6,4.4,3.4,3.7,3.9,0.30000000000000027,-0.10000000000000009,0.5000000000000004
PB,2511202.0,Pedras de Fogo,25117521.0,EEEFM PROF GETULIO CESAR RODRIGUES GUEDES,Estadual,75,90.3,-,0.738317,0.903309,-,ND,235.64,-,ND,240.25,-,-,4.598167,-,,4.2,,3.8,4.1,4.4,,0.10000000000000053,
PB,2511202.0,Pedras de Fogo,25128728.0,EMEF ANTONIO FRANCISCO DA SILVA,Municipal,73,80.7,100,0.753744,0.819713,1,216.31,242.59,235.13,231.91,249.79,232.8,4.137,4.873,4.4655,3.1,4.0,4.5,,3.4,3.6,,0.6000000000000001,0.8999999999999999
PB,2511301.0,Piancó,25026259.0,EEEFM BEATRIZ LOUREIRO LOPES,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.7,3.9,4.2,,,
PB,2511301.0,Piancó,25026402.0,EEEIEF ADEMAR LEITE,Estadual,63.6,71.9,97.2,0.586805,0.709116,0.975396,ND,ND,ND,ND,ND,ND,-,-,-,,,,3.6,3.8,4.1,,,
PB,2511301.0,Piancó,25026410.0,EEEF MARIA NAZARE REMIGIO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2511301.0,Piancó,25026550.0,EMEIF MARIA DE LOURDES PAULINO,Municipal,71.4,84.4,95.9,0.707884,0.840364,0.95209,217.45,230.5,228.47,216.91,244.37,225.73,3.906,4.581167,4.236667,2.8,3.8,4.0,3.9,4.1,4.4,-1.1,-0.2999999999999998,-0.40000000000000036
PB,2511301.0,Piancó,25026682.0,EMEIF PEDRO INOCENCIO DA SILVA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2511301.0,Piancó,25026801.0,EMEIF LUCIANO FREIRE DE FARIAS,Municipal,75,78.3,97.8,0.754286,0.787138,0.975061,204.47,239.77,ND,211.52,238.13,ND,3.599833,4.631667,-,2.7,3.6,,4.0,4.3,4.6,-1.2999999999999998,-0.6999999999999997,
PB,2511301.0,Piancó,25026909.0,EMEIF LUIZ DE CALDAS SOBRINHO,Municipal,76.3,-,-,0.755278,-,-,221.22,-,-,202.72,-,-,3.732333,-,-,2.8,,,,3.1,3.3,,,
PB,2511301.0,Piancó,25027026.0,ECIT ESTADUAL SANTO ANTONIO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.7,4.0,4.3,,,
PB,2511301.0,Piancó,25117157.0,EMEIF OTILIA DE FIGUEIREDO COSTA,Municipal,69.5,81.4,94.8,0.67433,0.806936,0.948053,249.3,255.43,222.74,254.36,271.38,216.21,5.061,5.446833,3.9825,3.4,4.4,3.8,4.2,4.4,4.7,-0.8000000000000003,0.0,-0.9000000000000004
PB,2511400.0,Picuí,25043188.0,EMEF ANA MARIA GOMES,Municipal,91.7,93.8,99.8,0.919647,0.936886,0.998493,261.01,256.81,ND,262.55,262.12,ND,5.392667,5.3155,-,5.0,5.0,,3.9,4.2,4.5,1.1,0.7999999999999998,
PB,2511400.0,Picuí,25043277.0,ECIT ESTADUAL PROFESSOR LORDAO,Estadual,-,98.5,100,-,0.983223,1,-,281.27,ND,-,293.54,ND,-,6.246833,-,,6.1,,4.5,4.8,5.1,,1.2999999999999998,
PB,2511400.0,Picuí,25043340.0,EMEF SEVERINO RAMOS DA NOBREGA,Municipal,95.6,92.2,100,0.95282,0.923495,1,246.1,238.55,238.38,241.24,249.99,237.75,4.789,4.809,4.602167,4.6,4.4,4.6,4.9,5.2,5.4,-0.3000000000000007,-0.7999999999999998,-0.8000000000000007
PB,2511400.0,Picuí,25043560.0,EMEF TERTULIANO PEREIRA DE ARAUJO,Municipal,88,98.7,100,0.877822,0.984999,1,240.82,251.91,227.78,241.15,263.98,243.6,4.6995,5.264833,4.523,4.1,5.2,4.5,3.9,4.2,4.5,0.19999999999999973,1.0,0.0
PB,2511400.0,Picuí,25043706.0,EMEF JOAO BELO ALVES,Municipal,80.2,85.8,96.3,0.805339,0.870004,0.955611,268.93,265.47,ND,265.19,250.15,ND,5.568667,5.260333,-,4.5,4.6,,3.7,3.9,4.2,0.7999999999999998,0.6999999999999997,
PB,2511400.0,Picuí,25043820.0,EMEF MACARIO ZULMIRO DA SILVA,Municipal,80.8,92.6,97.6,0.830527,0.927649,0.974279,259.67,238.13,218.81,251.96,250.23,229.69,5.193833,4.806,4.141667,4.3,4.5,4.0,4.8,5.0,5.3,-0.5,-0.5,-1.2999999999999998
PB,2511400.0,Picuí,25115723.0,EEEFM FELIPE TIAGO GOMES,Estadual,73.5,-,-,0.737466,-,-,242.42,-,-,236.68,-,-,4.651667,-,-,3.4,,,3.6,3.8,4.1,-0.20000000000000018,,
PB,2511509.0,Pilar,25089250.0,ECI EEM JOSE LINS DO REGO,Estadual,66.3,66.9,100,0.663534,0.656569,1,ND,226.66,240.37,ND,238.43,231.94,-,4.418167,4.5385,,2.9,4.5,3.7,3.9,4.2,,-1.0,0.2999999999999998
PB,2511509.0,Pilar,25089323.0,EMEIF PROFª MARIA TEREZA DA CONCEICAO,Municipal,87.7,100,100,0.879236,1,1,ND,ND,246.18,ND,ND,241.9,-,-,4.801333,,,4.8,,,,,,
PB,2511509.0,Pilar,25089471.0,EMEIEF VIRGINIO VELOSO BORGES,Municipal,72.6,84.7,100,0.719709,0.822949,1,214.65,226.49,229.96,219.82,233.36,228.57,3.907833,4.330833,4.308833,2.8,3.6,4.3,3.8,4.1,4.4,-1.0,-0.49999999999999956,-0.10000000000000053
PB,2511608.0,Pilões,25065726.0,ECI EEFM ANTONIETA CORREIA DE MENEZES,Estadual,73.4,84.1,-,0.740859,0.83797,-,ND,237.68,-,ND,230.44,-,-,4.468667,-,,3.7,,4.2,4.5,4.7,,-0.7999999999999998,
PB,2511608.0,Pilões,25065742.0,EEEF DOM SANTINO COUTINHO,Estadual,-,63.1,94.2,-,0.659234,0.942322,-,238.38,ND,-,235.3,ND,-,4.561333,-,,3.0,,,,3.2,,,
PB,2511608.0,Pilões,25118927.0,EMEF 2 FASE VEREADORA NEUSA PEREIRA DA SILVA,Municipal,66.2,76.3,94.3,0.68756,0.772207,0.943368,206.39,219.32,214.64,213.48,224.8,223.35,3.6645,4.068667,3.9665,2.5,3.1,3.7,3.9,4.2,4.5,-1.4,-1.1,-0.7999999999999998
PB,2511707.0,Pilõezinhos,25070088.0,EEEFM SILVIO PORTO,Estadual,88.9,-,-,0.894036,-,-,ND,-,-,ND,-,-,-,-,-,,,,4.8,5.1,5.3,,,
PB,2511707.0,Pilõezinhos,25070207.0,EMEF PE GERALDO DA SILVA PINTO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.3,4.6,4.9,,,
PB,2511707.0,Pilõezinhos,25127438.0,EMEF MARLENE ALVES MENDES,Municipal,75.6,77.3,91.6,0.761628,0.760868,0.919614,201.72,228.31,213,203.02,223.05,219.45,3.412333,4.189333,3.874167,2.6,3.2,3.6,3.5,3.7,4.0,-0.8999999999999999,-0.5,-0.3999999999999999
PB,2511806.0,Pirpirituba,25070290.0,EEEF MONS WALFREDO LEAL,Estadual,-,79.3,98.2,-,0.791163,0.980429,-,239.41,ND,-,230.66,ND,-,4.501167,-,,3.6,,,,3.8,,,
PB,2511806.0,Pirpirituba,25070312.0,ECI AUGUSTO DE ALMEIDA,Estadual,94.2,84.6,100,0.93955,0.848795,1,220.96,220.12,224.65,221.72,210.91,213.5,4.044667,3.8505,3.969167,3.8,3.3,4.0,4.4,4.7,4.9,-0.6000000000000005,-1.4000000000000004,-0.9000000000000004
PB,2511806.0,Pirpirituba,25070436.0,EMEF DEPUTADO HUMBERTO LUCENA,Municipal,76.9,76.4,94.1,0.76735,0.791492,0.935811,ND,ND,ND,ND,ND,ND,-,-,-,,,,4.1,4.3,4.6,,,
PB,2511905.0,Pitimbu,25101072.0,EEEFM DR JOAO GONCALVES,Estadual,74.7,67.2,100,0.733247,0.644439,1,ND,226.08,ND,ND,219.12,ND,-,4.086667,-,,2.6,,4.5,4.7,5.0,,-2.1,
PB,2511905.0,Pitimbu,25101099.0,ECIT DURVAL GUEDES,Estadual,79.5,68.3,100,0.795139,0.672035,1,ND,234.4,ND,ND,221.87,ND,-,4.271167,-,,2.9,,4.1,4.3,4.6,,-1.4,
PB,2511905.0,Pitimbu,25101161.0,EMEF REGINALDO CLAUDINO SALES,Municipal,76.9,84.4,95.7,0.802359,0.870281,0.947729,227.86,234.5,225.74,247.32,230.82,221.29,4.586333,4.422,4.117167,3.7,3.8,3.9,3.1,3.4,3.7,0.6000000000000001,0.3999999999999999,0.19999999999999973
PB,2511905.0,Pitimbu,25101242.0,EMEF ANTONIO LOURENCO DE BARROS,Municipal,-,62.8,98.8,-,0.625302,0.989158,-,239.67,247.17,-,220.88,258.75,-,4.3425,5.098667,,2.7,5.0,,,3.1,,,1.9
PB,2511905.0,Pitimbu,25101250.0,EMEF LEONOR FREIRE TAVARES,Municipal,91.6,90.3,98.5,0.917282,0.904719,0.984613,232.78,245.26,229.02,239.17,251.38,235.02,4.5325,4.944,4.400667,4.2,4.5,4.3,3.9,4.2,4.5,0.30000000000000027,0.2999999999999998,-0.20000000000000018
PB,2511905.0,Pitimbu,25101285.0,EMEF MARIA TAVARES FREIRE,Municipal,86.6,79.9,93.6,0.85923,0.808963,0.938626,-,ND,ND,-,ND,ND,-,-,-,,,,3.5,3.8,4.0,,,
PB,2511905.0,Pitimbu,25104543.0,EMEF ANTONIO GOMES COUTINHO,Municipal,-,-,97.1,-,-,0.963964,-,-,ND,-,-,ND,-,-,-,,,,,,,,,
PB,2512002.0,Pocinhos,25057073.0,COLEGIO MUNICIPAL PADRE GALVAO,Municipal,79.5,83.2,98.4,0.790591,0.830842,0.983653,250.28,251.8,240.3,252.01,245.01,242.82,5.038167,4.946833,4.718667,4.0,4.1,4.6,4.3,4.5,4.8,-0.2999999999999998,-0.40000000000000036,-0.20000000000000018
PB,2512002.0,Pocinhos,25057146.0,ECI EEM ANTONIO GALDINO FILHO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,6.0,6.2,6.4,,,
PB,2512002.0,Pocinhos,25057499.0,EMEF MARIA DA GUIA SALES,Municipal,58.3,73,98.1,0.589611,0.727274,0.980242,ND,227.78,222.88,ND,237.32,232.88,-,4.418333,4.262667,,3.2,4.2,,,3.5,,,0.7000000000000002
PB,2512002.0,Pocinhos,25057774.0,EMEF CASTRO ALVES,Municipal,87,80.3,100,0.846973,0.779977,1,248.91,231.89,247.16,252.3,224.26,236.11,5.020167,4.269167,4.721167,4.3,3.3,4.7,4.6,4.8,5.1,-0.2999999999999998,-1.5,-0.39999999999999947
PB,2512036.0,Poço Dantas,25012940.0,ECI EEM JOSE NILSON SANTIAGO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.7,5.0,5.2,,,
PB,2512036.0,Poço Dantas,25013297.0,EMEIF JOSE PEREIRA DE QUEIROZ,Municipal,58.9,62.2,77,0.606114,0.650714,0.76478,220.64,233.29,249.4,223.85,225.19,228.66,4.074833,4.308,4.634333,2.5,2.8,3.5,3.6,3.9,4.2,-1.1,-1.1,-0.7000000000000002
PB,2512036.0,Poço Dantas,25013360.0,EMEIF AGRIMAR PEIXOTO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.6,3.8,4.1,,,
PB,2512036.0,Poço Dantas,25013645.0,EMEIFM ROSA DIAS DO NASCIMENTO,Municipal,68.7,58.9,70.4,0.679572,0.600953,0.712217,250.53,235.07,ND,252.45,246,ND,5.049667,4.6845,-,3.4,2.8,,3.9,4.1,4.4,-0.5,-1.2999999999999998,
PB,2512077.0,Poço de José de Moura,25005812.0,EMEIF MANOEL CLEMENTINO NETO,Municipal,73.3,70.1,100,0.725346,0.694076,1,244.11,247.26,234.95,253.73,249.7,232.13,4.964,4.949333,4.451333,3.6,3.4,4.5,,3.8,4.1,,-0.3999999999999999,0.40000000000000036
PB,2512077.0,Poço de José de Moura,25005995.0,ECI PROFESSORA FRANCISCA FONSECA MATIAS,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.2,4.5,4.7,,,
PB,2512077.0,Poço de José de Moura,25006010.0,EMEIF PROFESSOR FRANCISCO CASSIANO SOBRINHO,Municipal,88.7,95.5,98.8,0.88778,0.954715,0.987552,250.3,260.96,233.76,259.57,255.67,238.43,5.1645,5.277167,4.5365,4.6,5.0,4.5,3.7,3.9,4.2,0.8999999999999995,1.1,0.2999999999999998
PB,2512101.0,Pombal,25015869.0,ECITEEFM MONSENHOR VICENTE FREITAS,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.9,4.2,4.4,,,
PB,2512101.0,Pombal,25015885.0,EEEFM JOAO DA MATA,Estadual,59.1,98.5,96.7,0.55124,0.982759,0.972779,ND,242.17,ND,ND,250.47,ND,-,4.877333,-,,4.8,,3.9,4.2,4.4,,0.5999999999999996,
PB,2512101.0,Pombal,25015893.0,EEEFM ARRUDA CAMARA,Estadual,87.3,93.6,100,0.87242,0.926507,1,252.63,266.93,ND,249.63,265.74,ND,5.037667,5.5445,-,4.4,5.1,,4.3,4.6,4.9,0.10000000000000053,0.5,
PB,2512101.0,Pombal,25016032.0,EEEF AMELIA MARIA DA LUZ,Estadual,-,75.9,-,-,0.740316,-,-,ND,-,-,ND,-,-,-,-,,,,,,,,,
PB,2512101.0,Pombal,25016440.0,EMEF PROFESSOR NEWTON SEIXAS,Municipal,89.8,84,85.8,0.907098,0.839223,0.851555,ND,251.63,240.64,ND,250.29,243.43,-,5.032,4.7345,,4.2,4.0,4.5,4.8,5.0,,-0.5999999999999996,-1.0
PB,2512101.0,Pombal,25113801.0,EMEF DECISAO,Municipal,85,84.7,97.6,0.844784,0.844198,0.976515,257.5,262.99,250.99,265.23,254.46,250.22,5.378833,5.290833,5.020167,4.5,4.5,4.9,4.4,4.7,5.0,0.09999999999999964,-0.20000000000000018,-0.09999999999999964
PB,2512101.0,Pombal,25118560.0,EEEFM JOANA IVONILDES BANDEIRA,Estadual,83.5,83.9,99.5,0.827857,0.832524,0.993371,242.31,264.14,ND,250.65,257.02,ND,4.882667,5.352667,-,4.0,4.5,,,4.3,4.5,,0.20000000000000018,
PB,2512101.0,Pombal,25118668.0,EMEF NOSSA SENHORA DO ROSARIO,Municipal,88.1,85.1,100,0.87525,0.848424,1,258.11,282.46,275.17,262.25,281.85,276.22,5.339333,6.071833,5.8565,4.7,5.2,5.9,4.6,4.8,5.1,0.10000000000000053,0.40000000000000036,0.8000000000000007
PB,2512200.0,Prata,25046950.0,ECIT FRANCISCO DE ASSIS GONZAGA,Estadual,90.7,91.6,100,0.906996,0.922735,1,259.78,263.8,261.26,275.57,262.51,262.59,5.589167,5.4385,5.3975,5.1,5.0,5.4,4.7,5.0,5.2,0.39999999999999947,0.0,0.20000000000000018
PB,2512200.0,Prata,25046985.0,EMEIF PROFª MARIA DE LOURDES NUNES DE MENEZES,Municipal,83.6,86.3,83.4,0.846351,0.869333,0.851106,-,241.28,ND,-,242.29,ND,-,4.726167,-,,4.1,,4.4,4.7,4.9,,-0.6000000000000005,
PB,2512309.0,Princesa Isabel,25036297.0,EEEIF PROFESSORA IRACEMA MARQUES DE LIMA,Estadual,-,89.4,99.2,-,0.899843,0.992066,-,246.66,232.61,-,232.69,239.53,-,4.655833,4.535667,,4.2,4.5,,,4.4,,,0.09999999999999964
PB,2512309.0,Princesa Isabel,25036300.0,EEEFN GAMA E MELO,Estadual,70,-,-,0.697877,-,-,235.57,-,-,254.13,-,-,4.828333,-,-,3.4,,,,3.6,3.9,,,
PB,2512309.0,Princesa Isabel,25036335.0,ECI NOSSA SENHORA DO BOM CONSELHO,Estadual,-,-,89.6,-,-,0.920669,-,-,255.21,-,-,248.19,-,-,5.056667,,,4.7,4.6,4.8,5.1,,,-0.39999999999999947
PB,2512309.0,Princesa Isabel,25036343.0,EEEFM MINISTRO ALCIDES VIEIRA CARNEIRO,Estadual,62.5,78.3,-,0.628334,0.66955,-,ND,239.17,-,ND,248.33,-,-,4.791667,-,,3.2,,4.0,4.3,4.5,,-1.0999999999999996,
PB,2512309.0,Princesa Isabel,25036840.0,GRUPO ESCOLAR JOSE CABOCLO DA SILVA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.6,3.9,4.2,,,
PB,2512309.0,Princesa Isabel,25036912.0,EMEF ACADEMICO JOSE SEVERIANO DINIZ,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.5,4.7,5.0,,,
PB,2512309.0,Princesa Isabel,25037021.0,EMEF PROFESSORA MARIA DO SOCORRO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.0,4.2,4.5,,,
PB,2512309.0,Princesa Isabel,25037099.0,EMEF CARLOS ALBERTO MEDEIROS DUARTE SOBREIRA,Municipal,81.1,99,100,0.808693,0.991375,1,240.56,270.37,270.83,230.8,254.96,265.21,4.522667,5.422167,5.600667,3.7,5.4,5.6,4.0,4.3,4.5,-0.2999999999999998,1.1000000000000005,1.0999999999999996
PB,2512408.0,Puxinanã,25078550.0,ECI PLINIO LEMOS,Estadual,74.5,85.3,100,0.707922,0.850268,1,ND,247.91,243.69,ND,264.59,257.01,-,5.208333,5.011667,,4.4,5.0,4.1,4.3,4.6,,0.10000000000000053,0.40000000000000036
PB,2512408.0,Puxinanã,25078569.0,EEEF SEVERIANO PEDRO DO NASCIMENTO,Estadual,72.4,80.1,100,0.655501,0.777964,1,234.37,250.72,251.13,230.87,246.12,257.24,4.420667,4.947333,5.1395,2.9,3.8,5.1,3.9,4.2,4.5,-1.0,-0.40000000000000036,0.5999999999999996
PB,2512408.0,Puxinanã,25078577.0,EEEFM CONEGO ANTONIO GALDINO,Estadual,-,72,98.7,-,0.729672,0.985963,-,239.53,240.77,-,234.48,244.79,-,4.566833,4.759333,,3.3,4.7,,,3.6,,,1.1
PB,2512408.0,Puxinanã,25078607.0,ESC MUL MARIZETE RAPOSO NASCIMENTO,Municipal,-,-,99.6,-,-,0.997481,-,-,258.22,-,-,252.79,-,-,5.1835,,,5.2,,,,,,
PB,2512408.0,Puxinanã,25111205.0,ESC TEC AGRICOLA JOAQUIM L DE QUEIROZ,Municipal,82.1,72.7,95.6,0.829004,0.718731,0.963719,232.07,262.98,240.22,238.26,257.63,247.68,4.5055,5.3435,4.798333,3.7,3.8,4.6,4.4,4.6,4.9,-0.7000000000000002,-0.7999999999999998,-0.3000000000000007
PB,2512507.0,Queimadas,25078992.0,ECIT FRANCISCO ERNESTO DO REGO,Estadual,57,67.1,-,0.568968,0.621132,-,ND,241.32,-,ND,240.27,-,-,4.693167,-,,2.9,,4.1,4.3,4.6,,-1.4,
PB,2512507.0,Queimadas,25079115.0,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MEDIO E EJA JOSE TAVARES,Estadual,81.7,89.2,100,0.842372,0.892395,1,252.99,274.03,ND,263.79,268.67,ND,5.279667,5.711667,-,4.4,5.1,,,4.7,4.9,,0.39999999999999947,
PB,2512507.0,Queimadas,25079298.0,EMEIF PROFESSOR JOSE MIRANDA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.2,5.4,5.7,,,
PB,2512507.0,Queimadas,25106384.0,EMEF TERTULIANO MACIEL,Municipal,84.4,90.2,100,0.849918,0.904173,1,ND,257.17,248.29,ND,259.25,245.91,-,5.273667,4.903333,,4.8,4.9,3.8,4.1,4.4,,0.7000000000000002,0.5
PB,2512507.0,Queimadas,25110888.0,EMEF ANTONIO VITAL DO REGO,Municipal,86.9,86.1,98.9,0.872211,0.865904,0.988741,235.68,252.05,243.37,243.8,251.61,250.74,4.658,5.061,4.901833,4.1,4.4,4.8,3.6,3.8,4.1,0.49999999999999956,0.6000000000000005,0.7000000000000002
PB,2512507.0,Queimadas,25125648.0,EMEF JUDITH BARBOSA DE PAULA REGO,Municipal,76.6,90.7,100,0.764912,0.911377,1,239.84,260.56,245.05,248.39,260.87,244.79,4.803833,5.357167,4.830667,3.7,4.9,4.8,5.1,5.3,5.6,-1.3999999999999995,-0.39999999999999947,-0.7999999999999998
PB,2512507.0,Queimadas,25126415.0,EEEFM TEREZA ALVES DE MOURA,Estadual,71.6,77,100,0.72144,0.759844,1,243.11,252.32,ND,248.08,250.25,ND,4.853167,5.042833,-,3.5,3.8,,3.1,3.4,3.6,0.3999999999999999,0.3999999999999999,
