SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,ORIGEM,CATEGORY
PB,2511608.0,Pilões,25065807.0,E M E F BONA DAS NEVES MOURA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511608.0,Pilões,25065815.0,E M E F CARLOS HERMOGENES DA COSTA LIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511608.0,Pilões,25065882.0,EMEF DES BRAZ BARACUHY,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511608.0,Pilões,25065920.0,E M E F ALCIDES LOURENCO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511608.0,Pilões,25065947.0,EMEF ROBERTO DE MENEZES LINS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511806.0,Pirpirituba,25070479.0,EMEF MONS JOSE COUTINHO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511806.0,Pirpirituba,25070517.0,EMEF NOSSA SENHORA APARECIDA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511905.0,Pitimbu,25101110.0,EMEF CELERINO FRANCISCO DE MENEZES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511905.0,Pitimbu,25101129.0,EMEF FERNANDO CUNHA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511905.0,Pitimbu,25101145.0,EMEF NOSSA SENHORA DE FATIMA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511905.0,Pitimbu,25101153.0,EMEF SANTA ELIZA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511905.0,Pitimbu,25101188.0,EMEF SEDE VELHA DO ABIAI,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511905.0,Pitimbu,25101269.0,ESC MUL MARIA DO SOCORRO MENENEZES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511905.0,Pitimbu,25101315.0,EMEF SOUTO MAIOR,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511905.0,Pitimbu,25107313.0,EMEF CARLOS ANTERO FIDELES - CARLAO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2511905.0,Pitimbu,25111566.0,EMEF DA APASA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512002.0,Pocinhos,25057308.0,EMEF ELIZETE PEREIRA DE ARAUJO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512002.0,Pocinhos,25057332.0,EMEF JOAO XXIII,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512002.0,Pocinhos,25057367.0,EMEIEF JOSE MANOEL DOS SANTOS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512002.0,Pocinhos,25057375.0,EMEIEF JOSE TOME,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512002.0,Pocinhos,25057391.0,EMEF MANOEL AGOSTINHO DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512002.0,Pocinhos,25057413.0,EMEF OSMAN CAVALCANTI LEAL,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512002.0,Pocinhos,25057448.0,EMEF RUI BARBOSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512002.0,Pocinhos,25187805.0,EMEIF SANTA TEREZINHA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512036.0,Poço Dantas,25013742.0,EMEIF FRANCISCO FERREIRA SANTIAGO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512077.0,Poço de José de Moura,25127870.0,EMEIF FRANCISCA RIBEIRO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512077.0,Poço de José de Moura,25132075.0,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL INTEGRAL JUAREZ ALVES TAVARES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512101.0,Pombal,25016024.0,EEEF OITO DE JULHO,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512101.0,Pombal,25016466.0,ESC MUN ENS FUND POETA BELARMINO DE FRANCA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512101.0,Pombal,25016539.0,EMEF FRANCISCO JOSE DE SANTANA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512101.0,Pombal,25016989.0,EMEF MATILDE DE CASTRO BANDEIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512101.0,Pombal,25111213.0,GR ESC MUL VIDA NOVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512200.0,Prata,25046969.0,EEEIEF PLINIO LEMOS,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512309.0,Princesa Isabel,25036700.0,EMEF JOSE RODRIGUES MAIA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512309.0,Princesa Isabel,25037072.0,EMEF NOSSA SENHORA DO ROSARIO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512309.0,Princesa Isabel,25037080.0,EMEF PROFª ALICE MAIA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512309.0,Princesa Isabel,25131389.0,EMEF PROFESSORA LUIZA FERREIRA DOS SANTOS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512408.0,Puxinanã,25078682.0,GR ESC QUINTINO LEONCIO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512408.0,Puxinanã,25078720.0,GR ESC CICERO GONCALVES DOS SANTOS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512408.0,Puxinanã,25078747.0,ESC MUNICIPAL JOSE INACIO DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512408.0,Puxinanã,25078771.0,GR ESC FIRMINO GALDINO PEREIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512408.0,Puxinanã,25078925.0,GR ESC PRES COSTA E SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512408.0,Puxinanã,25078933.0,ESM MUL ISIDRO JOAQUIM DO SANTOS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25078976.0,EMEF BEATRIZ ERNESTO DE MELO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079344.0,EMEIF EDUARDO CORREIA LIMA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079352.0,EMEIF FRANCISCO FRANCO PEQUENO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079360.0,EMEIF JOAO FERRAZ,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079387.0,EMEIF JOSE DUARTE DA COSTA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079409.0,EMEIF JOSE PEREIRA DE SOUZA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079417.0,EMEIF JOVENTINO ERNESTO DO REGO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079425.0,EMEIF MANOEL GONCALVES DE LIMA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079441.0,EMEIF MARIA CARDOSO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079468.0,EMEF MARIA DULCE BARBOSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079484.0,EMEF NOSSA SENHORA DE FATIMA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079565.0,EMEIF VALENTIM BARBOSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079638.0,EMEIF ALZIRA MAIA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079646.0,EMEIF ANTONIO AMARO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079689.0,EMEF CAPITAO ANTONIO MUNIZ,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079743.0,EMEIF IRMAOS ALEXANDRINO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079786.0,EMEI JOSE CORDEIRO DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079794.0,EMEIF JOSE FRANCISCO BEZERRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079840.0,ESC MUL JOSE TAVARES DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079859.0,EMEIF LEONILDO MACIEL,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079905.0,EMEIF SANTINO PACHU DOS SANTOS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25079948.0,EMEIF VIDAL DE NEGREIROS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25121103.0,EMEIF CARLOS ERNESTO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25132440.0,EMEF VIRGINIA MIRANDA DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25132458.0,EMEF GERALDA BARBOSA SA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512507.0,Queimadas,25133705.0,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MIGUEL ALEXANDRINO DE AGUIAR,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512705.0,Remígio,25057847.0,EEEF BENEDITA SILVA CARLOS,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512705.0,Remígio,25057987.0,EMEF ANTONIO CARNEIRO FILHO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512705.0,Remígio,25058002.0,EMEFCI JULIA VITORIO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512705.0,Remígio,25058096.0,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ELIZIO CLEMENTIINO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512705.0,Remígio,25058126.0,EMEFCI MARIA BATISTA DE LIMA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512705.0,Remígio,25058193.0,EMEFCI E BILINGUE JOSE DELFINO DE SOUTO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512705.0,Remígio,25058231.0,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SEVERINO BRONZEADO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512705.0,Remígio,25132040.0,CENTRO DE REFERENCIA EM EDUCACAO DO CAMPO CIDADA INTEGRAL RAFAEL CLEMENTINO DE LIMA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512721.0,Pedro Régis,25086502.0,EMEIF MANOEL FIDELIS SOBRINHO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512747.0,Riachão,25058991.0,EEEFM PEDRO RIBEIRO DE LIMA,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS & MEDIO
PB,2512747.0,Riachão,25108786.0,EMEF DO SEIXO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512762.0,Riachão do Poço,25090364.0,EMEIEF LAGOA DO PADRE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512762.0,Riachão do Poço,25090674.0,EMEIEF JOAO BERNARDO SEMEAO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512804.0,Riacho dos Cavalos,25003550.0,ESCOLA MUNICIPAL MANOEL CARDOSO FILHO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512804.0,Riacho dos Cavalos,25125656.0,ESCOLA MUNICIPAL JOSEFA OLINDINA DA CONCEICAO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512903.0,Rio Tinto,25087991.0,EMEF HERMAN LUNDGREN,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512903.0,Rio Tinto,25088025.0,EEEF PROF ANGELITA BEZERRA DE ASSIS,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512903.0,Rio Tinto,25088122.0,ESC MUN DE 1º GRAU ELIAS DE SOUZA BARROS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512903.0,Rio Tinto,25088130.0,EMPG EMILIA CAVALCANTE DE MORAIS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512903.0,Rio Tinto,25088157.0,ESC MUL PROFESSORA IVANILDA MARIA DOS SANTOS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512903.0,Rio Tinto,25088211.0,EMPG JOSE LOURENCO CALIXTO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512903.0,Rio Tinto,25088238.0,ESC MUL PRES GETULIO VARGAS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512903.0,Rio Tinto,25088246.0,EM PRES RODRIGUES ALVES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512903.0,Rio Tinto,25088254.0,EMPG PRESIDENTE NILO PECANHA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512903.0,Rio Tinto,25088270.0,E M E F RAIMUNDO ZOZIMO DE CARVALHO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512903.0,Rio Tinto,25088289.0,ESC MUL DE ENS FUND ROSALIA MENEZES DE MENDONCA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512903.0,Rio Tinto,25088378.0,GR ESC PROFA SEVERINA COUTINHO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2512903.0,Rio Tinto,25088491.0,ESC MUL PREFEITO GERBASI,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513000.0,Salgadinho,25038761.0,EEEF MIGUEL FELIX DE ARAUJO,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513000.0,Salgadinho,25038982.0,GR ESC MUL INACIA JACINTO DE MORAIS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513109.0,Salgado de São Félix,25083333.0,EMEIEF ANTONIO FRANCISCO DE AMORIM,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513109.0,Salgado de São Félix,25083350.0,ESC MUL BENEDITO GOMES DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513109.0,Salgado de São Félix,25083376.0,EMEIEF FELIX RODRIGUES DO NASCIMENTO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513109.0,Salgado de São Félix,25083406.0,EMEIEF JOSE HERMINIO DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513109.0,Salgado de São Félix,25083457.0,EMEIEF SILVINA SERGIA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513109.0,Salgado de São Félix,25110071.0,EMEIEF DOS CAMPOS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513158.0,Santa Cecília,25085190.0,ESC MUL JOSE GOMES SOARES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513158.0,Santa Cecília,25114336.0,EMEF JOANA MARIA DA CONCEICAO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513158.0,Santa Cecília,25126687.0,EMEFEI PEDRO INACIO DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513208.0,Santa Cruz,25017306.0,EMEIF MARIA MARTINS LOPES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513208.0,Santa Cruz,25017357.0,EMEIF JANUARIO AVELINO DE SOUSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513307.0,Santa Helena,25009940.0,EMEIF ALZIRA FERREIRA LIMA MOTA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513307.0,Santa Helena,25010379.0,EMEIF LUIZ CARTAXO ROLIM,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513406.0,Santa Luzia,25039040.0,EEEF MONSENHOR PEDRO ANISIO,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513406.0,Santa Luzia,25039121.0,EMEIEF ARISTARCO DA SILVA MACHADO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513406.0,Santa Luzia,25039261.0,E M E I E F MARIA DO CARMO MARINHO GOMES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513505.0,Santana de Mangueira,25031953.0,EMPG PREF LUIZ MANGUEIRA SOUSA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513604.0,Santana dos Garrotes,25027441.0,EM PE ANCHIETA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513653.0,Joca Claudino,25013270.0,EMEIF JOSE ANACLETO DE ANDRADE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513653.0,Joca Claudino,25129953.0,EMEIEF PADRE ANTONIO JOSE DUARTE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25098780.0,EMEF FLAVIANO RIBEIRO COUTINHO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099078.0,EMEF JAPUNGU,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099248.0,EEEF MACHADO DE ASSIS,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099280.0,EEEF PROF JOSE VAZ,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099337.0,EMEF JAIME LACET,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099361.0,EMEIF E EJA PADRE JOAO FELIX MEDEIROS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099418.0,EMEF CALDEIRAO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099450.0,EMEF PADRE ANCHIETA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099469.0,EMEIF ARNOBIO MAROJA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099493.0,EMEIF TIRADENTES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099507.0,ENEEFM ANISIO PEREIRA BORGES,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS & MEDIO
PB,2513703.0,Santa Rita,25099582.0,EMEF AMBROSIO FERNANDES BRANDAO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099680.0,EMEIF SANTA EMILIA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099779.0,EMEIF PROFESSORA CANDIDA DE SA ANDRADE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099833.0,EMEIF E EJA PAULO JORGE RODRIGUES DE LIMA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099906.0,EMEIF SAO MARCUS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099973.0,EMEIF ZULMIRA MAUL DE ANDRADE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099981.0,EMEIF PADRE PIRES FERREIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25099990.0,EMEIF PROFESSORA EULINA XAVIER,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25113526.0,EMEF DR PAULO MAROJA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25119079.0,EMEIF PROF PAULO FREIRE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25252941.0,EMEIF PADRE ANTONIO VIEIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513703.0,Santa Rita,25253930.0,EMEF PROFESSOR TARCISIO DE MIRANDA BURITY,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513802.0,Santa Teresinha,25128949.0,EMEIF PEDRO SOARES DE ALMEIDA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513901.0,São Bento,25003887.0,EMEIEF MILTON LUCIO DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513901.0,São Bento,25003933.0,EMEIEF CICERO DIAS DE OLIVEIRA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513901.0,São Bento,25004212.0,EMEIEF PORFIRIA VIEIRA DOS SANTOS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513901.0,São Bento,25004239.0,EMEIEF SAMUEL DE OLIVEIRA RAMALHO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513901.0,São Bento,25124986.0,EMEIEF ANTONIO CANDIDO DOS SANTOS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513943.0,São Domingos do Cariri,25114450.0,ESCOLA MUNICIPAL SEVERINO PEREIRA DE ALMEIDA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2513984.0,São Francisco,25019651.0,EMEF JOAO LOPES DA SILVA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514008.0,São João do Cariri,25054163.0,EMEF DEPUTADO TERTULIANO BRITO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514008.0,São João do Cariri,25054341.0,EMEF ETELVINA MARIA BATISTA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514107.0,São João do Tigre,25047124.0,EEPG DE CACIMBINHA,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514107.0,São João do Tigre,25047426.0,ESC MUN ANA FERREIRA ARAGAO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514206.0,São José da Lagoa Tapada,25017446.0,EEEF GENESIO ARAUJO,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514206.0,São José da Lagoa Tapada,25101927.0,EMEF CELESTINO GOMES DE SA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514305.0,São José de Caiana,25101755.0,EMEIF ISABEL LOPES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514305.0,São José de Caiana,25130390.0,ESCOLA MUNICIPAL AMELINA ALVES LEITE,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514404.0,São José de Espinharas,25022660.0,EEEF SAO JOSE DE ESPINHARAS,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514404.0,São José de Espinharas,25132610.0,EMEIF LUIZ GOMES DE SOUSA COSTA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514453.0,São José dos Ramos,25116134.0,EMEIF JOSE BATISTA DE CARVALHO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514453.0,São José dos Ramos,25133810.0,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL NOEMIA RODRIGUES DE AMORIM,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514503.0,São José de Piranhas,25010638.0,EEEF PROF LUIZ ALBERTO DE PAIVA,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514503.0,São José de Piranhas,25010646.0,EEEF SAO SEBASTIAO,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514503.0,São José de Piranhas,25010689.0,EEEF PROF DONDON PALITOT GOMES,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514503.0,São José de Piranhas,25011669.0,E EST DE CURSO NORMAL EM NIVEL MEDIO SAO JOSE,Estadual,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS & MEDIO
PB,2514503.0,São José de Piranhas,25116177.0,EMEIF UMBELINA CAVALCANTE SOBRAL,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514503.0,São José de Piranhas,25116185.0,EMEIF ERNANE AIRES SATYRO,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514503.0,São José de Piranhas,25132253.0,EMEIF IRAPUAN VASCONCELOS SOBRAL,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514552.0,São José de Princesa,25037145.0,ESCOLA MUNICIPAL ALZIRA MOURA MAGALHAES,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514552.0,São José de Princesa,25037170.0,ESCOLA MUNICIPAL SEBASTIAO FRANCISCO DOS SANTOS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514701.0,São José do Sabugi,25039733.0,EMEF MANOEL ARAUJO DOS SANTOS,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
PB,2514800.0,São José dos Cordeiros,25048210.0,ESCOLA MUNICIPAL MANOEL DA SILVA ALMEIDA,Municipal,IDEB_ANOS_INICIAIS_PB,Anos INICIAIS
